id	x	y	class
4260	-694565.4375	-971354.4375	1
4260	-694564.6472	-971352.7448	1
4260	-694558.9095	-971340.4556	1
4260	-694549.2819	-971311.6165	0
4260	-694542.7742	-971292.1231	0
4260	-694536.4167	-971267.4899	0
4260	-694532.7396	-971250.9328	0
4260	-694528.9375	-971233.8125	0
4260	-694514.531	-971171.6748	1
4260	-694507.3364	-971148.3591	1
4260	-694497.2786	-971124.1933	1
4260	-694492.75	-971113.3125	1
4260	-694487.8687	-971104.3145	1
4260	-694483.3768	-971097.7494	1
4260	-694477.55	-971089.2333	1
4260	-694470.0093	-971079.3114	1
4260	-694462.8755	-971070.9686	1
4260	-694456.1187	-971065.0238	1
4260	-694448.578	-971059.4676	1
4260	-694440.2907	-971054.1837	1
4260	-694438.325	-971052.9303	1
4260	-694411.4375	-971038.25	0
4260	-694391.7204	-971028.5079	0
4260	-694386.075	-971025.7185	1
4260	-694373.9868	-971022.2109	1
4260	-694357.9278	-971021.2203	1
4260	-694356.8883	-971021.1562	1
4260	-694343.9503	-971021.6591	1
4260	-694341.9533	-971021.7367	1
4260	-694340.2394	-971021.8033	1
4260	-694327.2675	-971024.6159	1
4260	-694321.2228	-971025.9265	1
4260	-694311.6559	-971029.305	0
4260	-694291.6875	-971035.875	1
4260	-694280.5	-971038.375	1
4260	-694270.7777	-971037.6394	1
4260	-694260.062	-971033.2738	1
4260	-694246.8723	-971024.6851	1
4260	-694246.8289	-971024.6469	1
4260	-694242.2026	-971020.5737	1
4260	-694239.0276	-971015.8112	1
4260	-694237.837	-971010.6518	1
4260	-694237.4401	-971003.5081	1
4260	-694238.7707	-970996.3109	1
4260	-694242.6981	-970977.4102	0
4260	-694243.7901	-970972.1549	1
4260	-694248.7599	-970955.2528	1
4260	-694255.2995	-970938.8173	1
4260	-694256.2575	-970936.7337	1
4260	-694266.25	-970915	1
4260	-694282.6839	-970888.4141	0
4260	-694297.625	-970867.5625	0
4260	-694316.8661	-970840.2653	0
4260	-694327.134	-970827.2952	1
4260	-694343.8732	-970808.2887	1
4260	-694363.2497	-970790.3858	1
4260	-694380.4401	-970778.7015	1
4260	-694399.9375	-970767.75	0
4260	-694442.9375	-970744.5	1
4260	-694452.3595	-970740.3988	1
4260	-694486.875	-970725.375	1
4260	-694506.5101	-970714.7814	1
4260	-694536.6875	-970698.5	1
4260	-694556.0625	-970685.1875	1
4260	-694569.5083	-970675.9161	1
4260	-694579.4392	-970667.6459	1
4260	-694580.0537	-970667.0165	1
4260	-694613.1594	-970633.1131	1
4260	-694628.4801	-970614.7706	1
4260	-694632.8756	-970608.5039	1
4260	-694659.9759	-970569.8669	1
4260	-694674.3125	-970544	1
4260	-694697.625	-970494.4375	1
4260	-694716.0723	-970449.0726	1
4260	-694725.8125	-970411	1
4260	-694733.3125	-970365.8125	1
4260	-694737.9375	-970325	1
4260	-694739.7526	-970285.7582	1
4260	-694737.4375	-970247.7243	1
4260	-694728.177	-970180.9169	1
4260	-694721.0969	-970144.6997	1
4260	-694716.2707	-970127.6694	1
4260	-694708.664	-970102.5339	1
4260	-694703.703	-970089.3047	1
4260	-694702.8819	-970087.4126	1
4260	-694696.0962	-970071.776	1
4260	-694692.3425	-970063.6681	0
